project,blockCount,has_global_start,sprite_starting_point,laggy_movement,double_condition,missing_forever_loop,clone_initialization,missing_termination,loose_blocks,multiple_attribute_modification,empty_body,sequential_actions,sprite_naming,long_script,broadcast_sync,nested_loops,duplicated_script,race_condition,empty_script,middle_man,no_op,variable_scope,unused_variable,duplicated_sprite,inappropriate_intimacy,noop_project
99557833.sb,854,0,1,0,0,0,0,0,14,0,0,3,33,4,0,0,27,0,1,22,0,1,2,0,0,0
99557834.sb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557835.sb,244,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0
99557843.sb,97,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
99557846.sb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99557860.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99557869.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99557877.sb,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
99557884.sb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99557885.sb,49,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
99557890.sb,482,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0
99557891.sb,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557895.sb,295,0,0,0,0,0,0,0,6,0,0,0,11,2,0,0,5,1,4,1,0,2,0,0,0,0
99557897.sb,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
99557902.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99557904.sb,114,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,0,0
99557910.sb,435,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,2,0,0,1,0,0,0,0,1,0
99557912.sb,39,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
99557913.sb,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
99557932.sb,46,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99557936.sb,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
99557939.sb,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557940.sb,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557945.sb,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557951.sb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99557968.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99557971.sb,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
99557974.sb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99557980.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99557983.sb,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
99557986.sb,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99557991.sb,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
99558000.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558001.sb,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558002.sb,1417,0,0,0,0,0,0,0,3,0,0,13,39,21,8,0,26,0,7,14,0,1,0,0,0,0
99558011.sb,309,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,1,0,0,14,0,0,0,0,0,0
99558012.sb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558014.sb,149,0,0,2,0,0,0,0,0,0,0,0,10,2,2,0,3,0,0,1,0,1,0,0,0,0
99558017.sb,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558024.sb,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99558026.sb,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
99558028.sb,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558029.sb,25,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
99558032.sb,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99558033.sb,158,0,0,0,0,0,0,0,16,0,0,2,12,2,0,0,2,0,0,1,0,0,0,1,0,0
99558034.sb,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558036.sb,363,0,0,0,0,0,0,0,1,0,0,2,15,6,2,0,7,0,0,14,0,0,0,0,0,0
99558037.sb,18,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
99558040.sb,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
99558050.sb,8,1,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558065.sb,83,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0
99558082.sb,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
99558084.sb,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558085.sb,37,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99558088.sb,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558101.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558107.sb,364,0,0,0,0,0,0,0,31,1,0,12,0,7,1,0,0,0,0,1,0,1,0,0,0,0
99558112.sb,99,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0
99558118.sb,789,0,2,0,0,0,0,0,87,1,6,2,19,11,16,0,4,2,20,8,0,4,0,0,1,0
99558120.sb,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99558122.sb,136,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0
99558123.sb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558126.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558128.sb,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558132.sb,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558136.sb,26,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558138.sb,24,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
99558139.sb,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558140.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558144.sb,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0
99558148.sb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558149.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558151.sb,317,0,0,0,0,0,0,0,3,0,7,1,10,5,2,0,1,0,0,6,0,2,4,0,0,0
99558161.sb,18,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
99558165.sb,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558169.sb,147,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0
99558176.sb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558181.sb,174,0,0,0,0,0,0,0,2,0,0,0,1,4,3,0,0,0,0,8,0,0,0,0,0,0
99558188.sb,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558195.sb,155,0,0,0,0,0,0,0,8,0,0,2,2,4,2,0,1,0,0,6,0,0,1,0,0,0
99558199.sb,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558204.sb,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558207.sb,121,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
99558214.sb,40,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,5,0,2,0,0,0,1,0,0,0
99558215.sb,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558217.sb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99558218.sb,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
99558225.sb,29,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
99558236.sb,34,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0
99558237.sb,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99558250.sb,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99558251.sb,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558252.sb,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99558253.sb,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
99558257.sb,57,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0
99558268.sb,29,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99558276.sb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558277.sb,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
99558283.sb,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99558284.sb,847,0,0,0,0,0,0,0,39,3,6,3,2,17,7,0,14,1,0,6,0,3,4,0,0,0
99558285.sb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558296.sb,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558297.sb,120,0,0,0,0,0,0,0,4,0,0,2,0,5,1,0,0,0,0,3,0,0,0,0,0,0
99558301.sb,33,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99558307.sb,1136,0,0,0,0,0,0,0,12,1,0,3,35,21,3,0,5,4,0,2,0,1,0,1,1,0
99558327.sb,62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
99558328.sb,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558332.sb,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558336.sb,291,0,0,0,0,0,0,0,4,0,1,0,12,6,0,0,3,1,0,14,0,2,2,0,0,0
99558341.sb,89,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,5,0,1,0,0,0,1,0,0,0
99558344.sb,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558349.sb,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558353.sb,41,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99558357.sb,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558368.sb,18,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0
99558370.sb,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558378.sb,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
99558379.sb,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558381.sb,324,0,0,0,2,0,0,0,1,1,0,0,25,1,2,0,7,0,0,0,0,0,1,0,0,0
99558396.sb,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558413.sb,66,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,4,0,0,0,0,0,0
99558417.sb,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558418.sb,161,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,9,1,0,0,0
99558421.sb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558429.sb,99,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,3,0,0,0,0,0,0
99558432.sb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558437.sb,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
99558439.sb,158,0,0,0,0,0,0,0,9,0,0,2,2,4,3,0,1,0,0,6,0,0,1,0,0,0
99558454.sb,289,0,0,0,0,0,0,0,1,1,0,2,8,5,2,0,3,0,0,16,0,0,0,0,0,0
99558458.sb,59,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
99558459.sb,330,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,0,30,0,0,0,0,0,0
99558460.sb,419,0,0,0,0,0,0,0,2,0,0,0,10,8,0,0,7,0,0,0,0,4,1,0,0,0
99558462.sb,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
99558465.sb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558470.sb,756,0,0,0,0,0,0,0,5,4,0,0,0,17,18,0,7,0,0,29,0,16,13,0,0,0
99558480.sb,12,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0
99558482.sb,52,0,0,0,2,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
99558490.sb,37,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99558492.sb,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99558493.sb,39,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99558496.sb,67,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
99558499.sb,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
99558500.sb,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558509.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558516.sb,37,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99558521.sb,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558527.sb,920,0,0,0,0,0,0,0,3,0,0,1,14,18,0,0,5,9,0,6,0,0,1,0,0,0
99558531.sb,99,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
99558532.sb,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
99558540.sb,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558541.sb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558545.sb,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558549.sb,90,0,0,0,0,0,0,0,1,0,1,0,4,2,0,0,2,1,0,0,0,2,0,0,0,0
99558552.sb,38,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,1,4,0,0,0
99558553.sb,260,0,0,0,0,0,0,0,24,0,0,10,3,3,0,0,13,0,0,0,0,0,0,0,0,0
99558555.sb,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558557.sb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558558.sb,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
99558569.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558570.sb,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558583.sb,99,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
99558591.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558596.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558599.sb,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558600.sb,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558607.sb,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,1
99558609.sb,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
99558610.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558612.sb,447,0,0,0,0,0,0,0,15,0,0,1,0,9,0,0,1,0,0,17,0,0,0,0,0,0
99558615.sb,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558627.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558629.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558631.sb,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558637.sb,165,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0
99558638.sb,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99558639.sb,522,0,0,0,0,0,0,0,0,0,0,5,14,6,0,0,1,0,1,0,0,0,0,0,0,0
99558647.sb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558653.sb,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558663.sb,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
99558666.sb,469,0,0,0,4,0,1,0,13,0,0,2,6,9,1,0,1,0,0,3,0,22,3,0,0,0
99558671.sb,51,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0
99558680.sb,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99558682.sb,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558687.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558689.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558691.sb,56,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99558696.sb,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558698.sb,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558709.sb,62,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0
99558711.sb,52,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
99558712.sb,71,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
99558713.sb,155,0,0,0,2,0,0,0,0,1,0,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0
99558714.sb,90,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0
99558717.sb,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558721.sb,12,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
99558722.sb,13,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
99558725.sb,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
99558737.sb,139,0,0,0,0,0,0,0,2,2,0,1,5,4,0,0,3,0,0,0,0,0,0,1,0,0
99558740.sb,116,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558746.sb,74,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,5,0,0,0,0,0,0
99558748.sb,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
99558756.sb,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
99558761.sb,54,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
99558764.sb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558766.sb,162,0,0,0,0,0,0,0,9,0,0,2,2,4,3,0,1,0,0,7,0,0,1,0,0,0
99558773.sb,437,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99558774.sb,107,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0
99558775.sb,282,0,0,0,0,0,0,0,0,0,0,11,15,3,0,0,3,0,0,11,0,0,0,0,0,0
99558776.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558777.sb,133,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0
99558779.sb,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558781.sb,77,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0
99558785.sb,54,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
99558790.sb,192,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0
99558794.sb,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
99558797.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558803.sb,16,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
99558804.sb,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99558814.sb,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558817.sb,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
99558823.sb,164,0,0,0,0,0,0,0,4,0,0,2,8,0,0,0,1,0,0,0,0,0,1,0,0,0
99558825.sb,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558827.sb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99558829.sb,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558830.sb,164,0,0,0,0,0,0,0,4,0,0,2,8,0,0,0,1,0,0,0,0,0,1,0,0,0
99558832.sb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99558838.sb,52,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
99558840.sb,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
99558845.sb,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99558847.sb,2121,0,0,0,0,0,6,0,128,2,25,1,2,40,40,0,9,2,2,11,0,14,19,0,0,0
99558849.sb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99558850.sb,84,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
99558861.sb,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99558864.sb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
